Country,Year_x,id,Exports,Year_y,Imports
Finland,2022.0,FIN,12075185.0,2022.0,48028383.0
France,2022.0,FRA,424848605.0,2022.0,4811451.0
French Guyana,2022.0,GUF,2916.0,0.0,0.0
French Polynesia,2022.0,PYF,99.0,0.0,0.0
Gabon,2022.0,GAB,47920.0,0.0,0.0
Gambia,2022.0,GMB,220200.0,0.0,0.0
Georgia,2022.0,GEO,8110.0,2022.0,0.0
Germany,2022.0,DEU,539586446.0,2022.0,61156661.0
Ghana,2022.0,GHA,7927580.0,0.0,0.0
Gibraltar,2022.0,GIB,239.0,0.0,0.0
Greece,2022.0,GRC,5225781.0,2022.0,36787.0
Grenada,2022.0,GRD,11.0,0.0,0.0
Guadeloupe,2022.0,GLP,1511007.0,0.0,0.0
Guatemala,2022.0,GTM,39141789.0,2022.0,71.0
Guinea,2022.0,GIN,833630.0,0.0,0.0
Guinea-Bissau,2022.0,GNB,4032.0,0.0,0.0
Guyana,2022.0,GUY,922240.0,0.0,0.0
Haiti,2022.0,HTI,822848.0,0.0,0.0
Honduras,2022.0,HND,5873646.0,2022.0,1468937.0
Hong Kong,2022.0,HKG,1420172.0,2022.0,3001834.0
Hungary,2022.0,HUN,21901.0,2022.0,448015.0
Iceland,2022.0,ISL,2.0,2022.0,1.0
India,2022.0,IND,26757390.0,2022.0,3265702.0
Indonesia,2022.0,IDN,42534744.0,2022.0,868093.0
Iran,2022.0,IRN,38.0,0.0,0.0
Iraq,2022.0,IRQ,1526410.0,0.0,0.0
Ireland,2022.0,IRL,1105139.0,2022.0,236388.0
Isle of Man,2022.0,IMN,24.0,0.0,0.0
Israel,2022.0,ISR,29975592.0,2022.0,33219.0
Italy,2022.0,ITA,1866400312.0,2022.0,18360632.0
Jamaica,2022.0,JAM,5650338.0,2022.0,90931.0
Japan,2022.0,JPN,527808563.0,2022.0,1425322.0
Jordan,2022.0,JOR,68290022.0,2022.0,9.0
Kazakhstan,2022.0,KAZ,23.0,0.0,0.0
Kenya,2022.0,KEN,4059922.0,0.0,0.0
Kuwait,2022.0,KWT,568619.0,0.0,0.0
Latvia,2022.0,LVA,223944.0,2022.0,251.0
Lebanon,2022.0,LBN,7193063.0,2022.0,1325.0
Liberia,2022.0,LBR,193505.0,0.0,0.0
Libya,2022.0,LBY,928.0,0.0,0.0
Liechtenstein,2022.0,LIE,1.0,2022.0,1.0
Lithuania,2022.0,LTU,169216.0,2022.0,3049.0
Luxembourg,2022.0,LUX,313.0,2022.0,10868.0
Macao,2022.0,MAC,32.0,2022.0,74.0
Madagascar,2022.0,MDG,255276.0,0.0,0.0
Malawi,2022.0,MWI,15193.0,0.0,0.0
Malaysia,2022.0,MYS,10694301.0,2022.0,1113483.0
Maldives,2022.0,MDV,300.0,0.0,0.0
Mali,2022.0,MLI,847324.0,0.0,0.0
Malta,2022.0,MLT,7464.0,2022.0,301.0
Marshall Islands,2022.0,MHL,14528.0,0.0,0.0
Martinique,2022.0,MTQ,197.0,0.0,0.0
Mauritania,2022.0,MRT,282538.0,0.0,0.0
Mauritius,2022.0,MUS,97284.0,0.0,0.0
Mexico,2022.0,MEX,194016911.0,2022.0,2005498.0
Moldova,2022.0,MDA,4.0,2022.0,0.0
Monaco,0.0,MCO,0.0,2022.0,1.0
Montenegro,2022.0,MNE,3.0,0.0,0.0
Morocco,2022.0,MAR,8195881.0,2022.0,299.0
Mozambique,2022.0,MOZ,42128.0,0.0,0.0
Myanmar,2022.0,MMR,94164.0,0.0,0.0
Namibia,2022.0,NAM,332.0,0.0,0.0
Nepal,2022.0,NPL,261.0,2022.0,4.0
Netherlands,2022.0,NLD,1670051520.0,2022.0,4993135.0
New Caledonia,2022.0,NCL,28.0,0.0,0.0
New Zealand,2022.0,NZL,18702916.0,2022.0,77.0
Nicaragua,2022.0,NIC,1643030.0,0.0,0.0
Nigeria,2022.0,NGA,8079635.0,2022.0,2.0
Niue,2022.0,NIU,6.0,0.0,0.0
Norway,2022.0,NOR,3228.0,2022.0,1011063.0
Oman,2022.0,OMN,72139.0,0.0,0.0
Pakistan,2022.0,PAK,61054775.0,2022.0,101897.0
Palau,2022.0,PLW,54.0,0.0,0.0
Palestine,2022.0,PSE,14.0,0.0,0.0
Panama,2022.0,PAN,5443788.0,2022.0,203254.0
Papua New Guinea,2022.0,PNG,42.0,0.0,0.0
Paraguay,2022.0,PRY,131720216.0,2022.0,25394897.0
Peru,2022.0,PER,232531719.0,2022.0,10562.0
Philippines,2022.0,PHL,2823527.0,2022.0,5209.0
Poland,2022.0,POL,2620772.0,2022.0,3229630.0
Portugal,2022.0,PRT,24692416.0,2022.0,735801.0
Puerto Rico,2022.0,PRI,894464.0,2022.0,228503.0
Qatar,2022.0,QAT,314653.0,0.0,0.0
Reunion,2022.0,REU,80.0,0.0,0.0
Romania,2022.0,ROU,272713.0,2022.0,2039.0
Russia,2022.0,RUS,1730396.0,2022.0,2760058.0
Rwanda,2022.0,RWA,80026.0,0.0,0.0
Saint Christopher and Nevis,2022.0,KNA,34.0,0.0,0.0
Saint Helena,2022.0,SHN,4661.0,0.0,0.0
Saint Lucia,2022.0,LCA,0.0,0.0,0.0
Saint Vicent and the Granadines,2022.0,VCT,667.0,0.0,0.0
Saudi Arabia,2022.0,SAU,105178475.0,2022.0,744.0
Senegal,2022.0,SEN,9453012.0,0.0,0.0
Serbia,2022.0,SRB,47438.0,2022.0,10667.0
Seychelles,0.0,SYC,0.0,2022.0,105.0
Sierra Leone,2022.0,SLE,19542.0,0.0,0.0
Singapore,2022.0,SGP,19879389.0,2022.0,61280.0
Slovakia,2022.0,SVK,125.0,2022.0,7480.0
Slovenia,2022.0,SVN,235063.0,2022.0,3433008.0
South Africa,2022.0,ZAF,141529764.0,2022.0,291211.0
South Korea,2022.0,KOR,410367282.0,2022.0,3075031.0
Spain,2022.0,ESP,291417708.0,2022.0,20983365.0
Sri Lanka,2022.0,LKA,528714.0,2022.0,43.0
Sudan,2022.0,SDN,67.0,0.0,0.0
Suriname,2022.0,SUR,451713.0,0.0,0.0
Sweden,2022.0,SWE,3120858.0,2022.0,48209996.0
Switzerland,2022.0,CHE,3468781.0,2022.0,1096259.0
Syria,2022.0,SYR,65858.0,0.0,0.0
Taiwan,2022.0,TWN,232350878.0,2022.0,5907590.0
Tanzania,2022.0,TZA,125689.0,2022.0,0.0
Thailand,2022.0,THA,41254924.0,2022.0,87050.0
Togo,2022.0,TGO,3114968.0,0.0,0.0
Trinidad and Tobago,2022.0,TTO,20242092.0,0.0,0.0
Tunisia,2022.0,TUN,2108594.0,2022.0,8231.0
Turkey,2022.0,TUR,428032579.0,2022.0,358455.0
Turkmenistan,2022.0,TKM,2.0,2022.0,0.0
Uganda,2022.0,UGA,475953.0,2022.0,0.0
Ukraine,2022.0,UKR,983011.0,2022.0,23682.0
United Arab Emirates,2022.0,ARE,486328269.0,2022.0,60267.0
United Kingdom,2022.0,GBR,363674995.0,2022.0,1912938.0
United States,2022.0,USA,2939461148.0,2022.0,120660647.0
Uruguay,2022.0,URY,78004094.0,2022.0,11585775.0
Vanuatu,2022.0,VUT,44.0,0.0,0.0
Venezuela,2022.0,VEN,11217758.0,2022.0,174359.0
Vietnam,2022.0,VNM,55463981.0,2022.0,602621.0
Yemen,2022.0,YEM,533610.0,0.0,0.0
Zambia,2022.0,ZMB,4363.0,0.0,0.0
Zimbabwe,2022.0,ZWE,403227.0,2022.0,1.0
