Country,Year_x,id,Exports,Year_y,Imports
Mauritius,2024.0,MUS,141960.0,0.0,0.0
Mayotte,2024.0,MYT,78369.0,0.0,0.0
Mexico,2024.0,MEX,233263612.0,2024.0,1013729.0
Moldova,2024.0,MDA,0.0,2024.0,0.0
Monaco,2024.0,MCO,1.0,0.0,0.0
Mongolia,2024.0,MNG,1846.0,0.0,0.0
Montenegro,2024.0,MNE,148.0,0.0,0.0
Morocco,2024.0,MAR,4450964.0,2024.0,68.0
Mozambique,2024.0,MOZ,298916.0,0.0,0.0
Myanmar,2024.0,MMR,2194.0,0.0,0.0
Namibia,2024.0,NAM,0.0,0.0,0.0
Nepal,2024.0,NPL,4.0,2024.0,5.0
Netherlands,2024.0,NLD,1536987910.0,2024.0,3035057.0
New Caledonia,2024.0,NCL,574.0,0.0,0.0
New Zealand,2024.0,NZL,17611000.0,2024.0,3599292.0
Nicaragua,2024.0,NIC,1340871.0,2024.0,50.0
Nigeria,2024.0,NGA,9342354.0,0.0,0.0
Norway,2024.0,NOR,6655.0,2024.0,2009215.0
Oman,2024.0,OMN,443176.0,0.0,0.0
Pakistan,2024.0,PAK,58720995.0,2024.0,35731.0
Palau,2024.0,PLW,8648.0,0.0,0.0
Palestine,2024.0,PSE,4.0,0.0,0.0
Panama,2024.0,PAN,3182799.0,2024.0,59382.0
Papua New Guinea,2024.0,PNG,3.0,0.0,0.0
Paraguay,2024.0,PRY,150546552.0,2024.0,30547812.0
Peru,2024.0,PER,290769857.0,2024.0,3024.0
Philippines,2024.0,PHL,4388758.0,2024.0,5574.0
Pitcairn,2024.0,PCN,126.0,0.0,0.0
Poland,2024.0,POL,3072025.0,2024.0,5668629.0
Portugal,2024.0,PRT,23301365.0,2024.0,3184583.0
Puerto Rico,2024.0,PRI,1491060.0,2024.0,16.0
Qatar,2024.0,QAT,345843.0,0.0,0.0
Reunion,2024.0,REU,298020.0,0.0,0.0
Romania,2024.0,ROU,6234929.0,2024.0,3835.0
Russia,2024.0,RUS,1815.0,2024.0,370112.0
Rwanda,2024.0,RWA,241896.0,0.0,0.0
Saint Christopher and Nevis,2024.0,KNA,2143.0,0.0,0.0
Saint Lucia,2024.0,LCA,6.0,0.0,0.0
Saint Vicent and the Granadines,2024.0,VCT,23656.0,0.0,0.0
Samoa,2024.0,WSM,1.0,0.0,0.0
San Marino,2024.0,SMR,2.0,0.0,0.0
Saudi Arabia,2024.0,SAU,83106701.0,2024.0,2.0
Senegal,2024.0,SEN,2934548.0,0.0,0.0
Serbia,2024.0,SRB,524.0,2024.0,36309.0
Seychelles,2024.0,SYC,19928.0,0.0,0.0
Sierra Leone,2024.0,SLE,123247.0,0.0,0.0
Singapore,2024.0,SGP,8248902.0,2024.0,1440475.0
Slovakia,2024.0,SVK,883.0,2024.0,11881.0
Slovenia,2024.0,SVN,1044220.0,2024.0,1341929.0
South Africa,2024.0,ZAF,69352539.0,2024.0,37238.0
South Korea,2024.0,KOR,395551368.0,2024.0,6514196.0
Spain,2024.0,ESP,293802638.0,2024.0,20755139.0
Sri Lanka,2024.0,LKA,3265314.0,2024.0,5.0
Suriname,2024.0,SUR,471396.0,0.0,0.0
Swaziland,2024.0,SWZ,2.0,0.0,0.0
Sweden,2024.0,SWE,2016746.0,2024.0,38515515.0
Switzerland,2024.0,CHE,1034878.0,2024.0,1506773.0
Syria,2024.0,SYR,9913.0,0.0,0.0
Taiwan,2024.0,TWN,250127329.0,2024.0,4136764.0
Tajikistan,2024.0,TJK,15.0,0.0,0.0
Tanzania,2024.0,TZA,966542.0,0.0,0.0
Thailand,2024.0,THA,70308542.0,2024.0,39151.0
Togo,2024.0,TGO,448988.0,0.0,0.0
Tokelau,2024.0,TKL,2.0,0.0,0.0
Trinidad and Tobago,2024.0,TTO,17933763.0,0.0,0.0
Tunisia,2024.0,TUN,3659121.0,2024.0,334.0
Turkey,2024.0,TUR,557181415.0,2024.0,1197836.0
Turkmenistan,0.0,TKM,0.0,2024.0,8.0
Uganda,2024.0,UGA,3102843.0,0.0,0.0
Ukraine,2024.0,UKR,11.0,2024.0,246827.0
United Arab Emirates,2024.0,ARE,416336319.0,2024.0,237732.0
United Kingdom,2024.0,GBR,248793558.0,2024.0,2316834.0
United States,2024.0,USA,3203427770.0,2024.0,106261677.0
Uruguay,2024.0,URY,80366454.0,2024.0,15532735.0
Uzbekistan,2024.0,UZB,8.0,0.0,0.0
Vanuatu,2024.0,VUT,3.0,0.0,0.0
Venezuela,2024.0,VEN,31420549.0,0.0,0.0
Vietnam,2024.0,VNM,90470728.0,2024.0,820402.0
Yemen,2024.0,YEM,3130591.0,0.0,0.0
Zambia,2024.0,ZMB,2.0,0.0,0.0
Zimbabwe,2024.0,ZWE,3229.0,0.0,0.0
